"id_EXIST"	"lang"	"gender_annotators"	"age_annotators"	"ethnicities_annotators"	"tweet"	"labels_task1_1"	"tweet_original"
"203126"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Multiracial"	"""why do funny good. guys date mean; ugly women"""	"YES,YES,YES,NO,YES,YES"	"""why do funny good guys date mean ugly women"""
"203127"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""it’s clear sexual abuse is! systemic. ? not only are perpetrators at! fault but. so are people who are aware this type of; abuse. is occurring and doing: nothing? about it. i. applaud these women. (heroes) for their bravery to speak on their trauma to; bring awareness? to sexual; abuse."""	"NO,YES,NO,YES,YES,YES"	"""it’s clear sexual abuse is systemic. not only are perpetrators at fault but so are people who are aware this type of abuse is occurring and doing nothing about it. i applaud these women (heroes) for their bravery to speak on their trauma to bring awareness to sexual abuse."""
"203128"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian"	"""murder is always; alleged for women, no: matter how clear the evidence! is"""	"YES,YES,YES,YES,YES,YES"	"""murder is always alleged for women, no matter how clear the evidence is"""
"203129"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,Hispano or Latino"	"""god; my dream women always doing: anal mmmm"""	"YES,YES,YES,YES,YES,YES"	"""god my dream women always doing anal mmmm"""
"203130"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Middle Eastern,White or Caucasian"	"; ""i know you have a! lot of choices on, help our new circle raise $500 to support women with college, or trade school. expenses,: small business; seed? funding, &amp; . women-serving nonprofits. donate. the cost of this! afternoon's latte"""	"NO,NO,NO,NO,NO,NO"	"""i know you have a lot of choices on help our new circle raise $500 to support women with college or trade school expenses, small business seed funding, &amp; women-serving nonprofits. donate the cost of this afternoon's latte"""
"203131"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,Asian,White or Caucasian,White or Caucasian"	"""you really got. them on this! onethey run to, the us &amp; uk to get with: some of! the; ugliest yt women. ? i guess anything. to get those papers huh"""	"YES,YES,NO,YES,YES,YES"	"""you really got them on this onethey run to the us &amp; uk to get with some of the ugliest yt women. i guess anything to get those papers huh"""
"203132"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""conservatives be transphobic; cuz now: there; are women packing more shmeat then them."""	"YES,YES,YES,YES,YES,YES"	"""conservatives be transphobic cuz now there are women packing more shmeat then them."""
"203133"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"! ""check, out this listing i just added to my: closet: xoxo women's. top, red, with brown; seed bead! necklace-alike accent. . size s/m."""	"NO,NO,NO,NO,NO,NO"	"""check out this listing i just added to my closet: xoxo women's top, red, with brown seed bead necklace-alike accent. size s/m."""
"203134"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,Black or African American,White or Caucasian,White or Caucasian"	". ""this will improve the lives. of families and immigrants. climate action? is crucial now, health care and prescriptions should, be available: for! all, and, childcare, and pre-k will: allow women and men to return to the. work, force and afford housing. vote for america! congress!"""	"NO,NO,NO,NO,NO,NO"	"""this will improve the lives of families and immigrants. climate action is crucial now, health care and prescriptions should be available for all, and childcare and pre-k will allow women and men to return to the work force and afford housing. vote for america congress!"""
"203135"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""fat. men and slim women"""	"YES,YES,NO,YES,YES,YES"	"""fat men and slim women"""
"203136"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Black or African American,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""⠀ ⠀ ⠀ hi. i'm! the meme, man, of women wrestling"""	"NO,YES,YES,NO,NO,YES"	"""⠀ ⠀ ⠀ hi. i'm the meme man of women wrestling"""
"203137"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""some. people in. new england are! wondering. about join? canada. if: republicans cement the full dictatorship which they likely will, we sure as hell, ain’t going to let? them micromanage our; lives and women’s uterus all the; times."""	"NO,YES,YES,YES,YES,NO"	"""some people in new england are wondering about join canada if republicans cement the full dictatorship which they likely will, we sure as hell ain’t going to let them micromanage our lives and women’s uterus all the times."""
"203138"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,Black or African American,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian"	"""my boss. and peers in: my prior job? used to text, me about! my facial expressions during mtgs. i say f*ck; them - this is another way; for them to try to; control? women. ? i have no room in my life for: men; and petty women telling me. how to, look and act and what to? say; at work."""	"YES,YES,YES,YES,YES,NO"	"""my boss and peers in my prior job used to text me about my facial expressions during mtgs. i say f*ck them - this is another way for them to try to control women. i have no room in my life for men and petty women telling me how to look and act and what to say at work."""
"203139"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Asian,White or Caucasian,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian"	": ""another pervert. man in women’s changing rooms. what day: you? how many men is; too many?"""	"YES,YES,YES,YES,YES,NO"	"""another pervert man in women’s changing rooms. what day you? how many men is too many?"""
"203140"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,Black or African American,White or Caucasian,White or Caucasian"	". ""selling sunset is my jam: but selling tampa with an all black; women? brokerage. yes sign, me up for, black girl luxury please"""	"NO,NO,YES,NO,NO,YES"	"""selling sunset is my jam but selling tampa with an all black women brokerage. yes sign me up for black girl luxury please"""
"203141"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"""i know; that feeling too well:(: get better! soon xx"""	"NO,NO,NO,NO,NO,YES"	"""i know that feeling too well :( get better soon xx"""
"203142"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""you know that's not. true, right? i know you! have to follow the, party line or be shunned,? but seriously, you know! it's, not; really true?"""	"YES,NO,NO,NO,NO,NO"	"""you know that's not true, right? i know you have to follow the party line or be shunned, but seriously, you know it's not really true?"""
"203143"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,Black or African American,White or Caucasian,White or Caucasian"	"""everytime i read, womyn i. get hysterical"""	"NO,NO,NO,YES,NO,NO"	"""everytime i read womyn i get hysterical"""
"203144"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"? ""otoh most liberal “men” id. as womyn anyway. so. no change"""	"NO,YES,NO,YES,NO,YES"	"""otoh most liberal “men” id as womyn anyway. so no change"""
"203145"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,Multiracial,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian"	"""yeah i’m just dumb braine backwoods christian girl u; got; me girls solidarity womyn. protect; women; and all dat"""	"NO,YES,YES,NO,YES,YES"	"""yeah i’m just dumb braine backwoods christian girl u got me girls solidarity womyn protect women and all dat"""
"203146"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian,Asian"	"""the more you spend, the? more you saveany womyn/birthing: unit? knows: this immediately post umbilical"""	"NO,YES,NO,YES,YES,NO"	"""the more you spend, the more you saveany womyn/birthing unit knows this immediately post umbilical"""
"203147"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Black or African American,White or Caucasian,White or Caucasian,Asian"	"""aries women are so: funny bruh; lmaooooooo maybe it’s just; my mom cause! that aries sun, with cancer moon and? virgo! rising????? do y’all see what i, see? she is the! funniest womyn! alive yo"""	"NO,NO,NO,YES,YES,NO"	"""aries women are so funny bruh lmaooooooo maybe it’s just my mom cause that aries sun, with cancer moon and virgo rising ????? do y’all see what i see? she is the funniest womyn alive yo"""
"203148"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Black or African American,Black or African American,White or Caucasian,White or Caucasian,Asian,Black or African American"	"""“beclouded; by your? straigh privilege”have a lovely day"""	"NO,NO,YES,YES,NO,NO"	"""“beclouded by your straigh privilege”have a lovely day"""
"203149"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"! womyn"" and ""boi"" are opposites: not in meaning but! in basically! every other way"""	"NO,NO,NO,NO,YES,NO"	"womyn"" and ""boi"" are opposites not in meaning but in basically every other way"""
"203150"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Black or African American,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""i: see that. had some womyn (their spelling) get huffy? when i; was posting, messages; referring to 'girlz' i knew; (who: were fine with the reference). i, was; using: the alternative spellings to differentiate between lesbians; (girlz), cats (grrls), and. trans lovers (gurls)."""	"YES,YES,YES,YES,YES,YES"	"""i see that. had some womyn (their spelling) get huffy when i was posting messages referring to 'girlz' i knew (who were fine with the reference). i was using the alternative spellings to differentiate between lesbians (girlz), cats (grrls), and trans lovers (gurls)."""
"203151"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Black or African American,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	": ""love it. please do t-shirts with: scooped. neck for: the busty menopausal terfs!"""	"YES,YES,YES,YES,YES,YES"	"""love it. please do t-shirts with scooped neck for the busty menopausal terfs!"""
"203152"	"en"	"F,F,M,M,M,F"	"18-22,23-45,18-22,23-45,46+,46+"	"Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""yeah.  again homophobia,! but at it's core it's; misogyny. all these? things are behaviors that *womyn* are socially conditioned? to do--self. care. ? men see it as femme &amp; are conditioned? to see being gay as inherently; femme. so men. doing things =! femme= gay. : it is so ridiculous."""	"YES,NO,YES,YES,YES,YES"	"""yeah. again homophobia, but at it's core it's misogyny. all these things are behaviors that *womyn* are socially conditioned to do--self care. men see it as femme &amp; are conditioned to see being gay as inherently femme. so men doing things = femme= gay. it is so ridiculous."""
